BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,
Basic_100_people_End,,,,,,,,,,,,,
04/29/2020 12:18:45:896 -0300,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,nw-type,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
1962,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1071,1,99,0.039900771,0.007008536
1961,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1480,6,94,0.076467215,0.149390494
1964,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1069,5,95,0.060709703,0.108099975
1965,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1087,7,93,0.079008637,0.153765118
1963,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1488,8,92,0.066107592,0.136819927
1967,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1056,5,95,0.071765621,0.145844251
1968,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1027,1,99,0.049147707,0.095949802
1966,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1287,6,94,0.072572889,0.143279588
1969,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1062,6,94,0.055427971,0.100516253
1971,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1004,3,97,0.050030387,0.095956438
1972,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1248,3,97,0.03997041,0.007004587
1970,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1450,4,96,0.038677898,0.007234265
1973,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1302,5,95,0.059641507,0.108198506
1974,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1099,8,92,0.109695519,0.228633292
1976,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1060,5,95,0.053476286,0.099285157
1977,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1100,8,92,0.093280276,0.178930272
1975,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1495,5,95,0.037587192,0.009003266
1978,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1062,4,96,0.0739811,0.145444416
1979,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1077,4,96,0.05281427,0.097916945
1980,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1072,6,94,0.039675683,0.006671486
1983,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1052,2,98,0.038413895,0.007690482
1981,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1068,7,93,0.062463705,0.13813862
1982,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1227,7,93,0.07490921,0.140487735
1984,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1063,8,92,0.081656693,0.162225313
1986,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1154,5,95,0.0504641,0.096221054
1985,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1348,5,95,0.040006697,0.008578183
1987,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1060,5,95,0.039117793,0.008232584
1988,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1074,3,97,0.04006802,0.007966608
1990,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1043,7,93,0.050672296,0.095677687
1989,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1109,9,91,0.050070586,0.096439343
1991,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1066,4,96,0.049998626,0.096285435
1993,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1071,7,93,0.054096085,0.101280124
1992,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1402,8,92,0.082258952,0.173030465
1994,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1190,5,95,0.040001812,0.006920639
1995,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1082,6,94,0.050427352,0.09671361
1996,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1046,7,93,0.069879642,0.143437768
1997,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1085,7,93,0.040397741,0.006692579
1998,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1172,3,97,0.051516101,0.098322143
1999,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1077,2,98,0.039384014,0.00832227
2000,0.3,5,100,random,FALSE,FALSE,FALSE,uniform,1040,9,91,0.074354068,0.156724153
2005,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1182,5,95,0.049022476,0.09693165
2001,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1248,7,93,0.042505629,0.015946966
2007,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1207,5,95,0.054517419,0.098675123
2008,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1283,7,93,0.071716691,0.137701853
2002,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1407,7,93,0.077915723,0.165762135
2004,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1637,5,95,0.074449082,0.138852847
2006,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1624,6,94,0.062108364,0.100922231
2003,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,2259,3,97,0.038865541,0.019439465
2011,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1059,8,92,0.063142546,0.136700806
2010,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1253,8,92,0.069163551,0.13740032
2012,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1169,2,98,0.03891314,0.013988528
2013,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1210,4,96,0.051873421,0.097161744
2009,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1760,7,93,0.056483378,0.098625281
2014,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1805,4,96,0.054524661,0.098542364
2017,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1278,7,93,0.05691352,0.098653972
2019,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1262,5,95,0.039152609,0.010298746
2018,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1324,12,88,0.095544335,0.190696841
2020,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1139,5,95,0.052590972,0.0970131
2016,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1568,5,95,0.05421346,0.09784675
2015,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,2751,11,89,0.103627556,0.174349296
2021,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1522,5,95,0.03933588,0.012991776
2025,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1138,11,89,0.069238743,0.138605502
2023,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1337,3,97,0.040999889,0.017924502
2024,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1269,6,94,0.072208764,0.138088714
2022,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1661,7,93,0.06836877,0.138807741
2027,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1213,5,95,0.056279966,0.09885877
2028,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1122,2,98,0.041064796,0.015720627
2026,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1703,8,92,0.045110507,0.021894553
2029,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1267,11,89,0.10049926,0.192786881
2030,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1147,6,94,0.054381873,0.098130671
2031,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1242,1,99,0.041236951,0.015364942
2034,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1231,5,95,0.053791376,0.097043453
2033,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1294,8,92,0.058870054,0.099218984
2032,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1287,6,94,0.083781554,0.165941868
2035,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1209,4,96,0.054887483,0.097666394
2037,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1341,6,94,0.057602054,0.097989392
2036,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1709,9,91,0.068717613,0.137876121
2039,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1158,5,95,0.040118648,0.015261791
2038,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1302,4,96,0.058525891,0.100623403
2042,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1259,7,93,0.055364418,0.098431192
2040,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1403,7,93,0.058844492,0.099578623
2043,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1204,11,89,0.068932739,0.136827786
2041,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1616,5,95,0.038564678,0.011928449
2044,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1208,3,97,0.042227589,0.015591615
2045,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1139,11,89,0.052838409,0.097253159
2046,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1181,3,97,0.042350509,0.016975638
2047,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1536,4,96,0.054621161,0.098198146
2050,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1206,5,95,0.067086637,0.135678148
2048,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1494,10,90,0.087703904,0.166854386
2049,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1429,3,97,0.05905001,0.099684321
2051,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1409,3,97,0.066666946,0.136002456
2052,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1302,3,97,0.058153706,0.099204414
2054,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1230,4,96,0.041112736,0.014589737
2055,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1105,8,92,0.050954949,0.096459724
2056,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1178,5,95,0.040553968,0.015361537
2057,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1161,5,95,0.055715791,0.098517572
2053,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1986,6,94,0.079850585,0.140241757
2059,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1279,4,96,0.042374629,0.016691082
2060,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1134,6,94,0.064111917,0.135602838
2061,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1204,8,92,0.070010097,0.136957704
2058,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1847,10,90,0.064516922,0.137184894
2062,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1243,5,95,0.042536485,0.016573684
2064,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1195,5,95,0.058474516,0.100975985
2063,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1257,3,97,0.057420377,0.099053115
2065,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1552,7,93,0.087008845,0.167843579
2069,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1075,6,94,0.039781584,0.010512898
2068,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1236,12,88,0.057835395,0.09952937
2070,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1263,11,89,0.083306202,0.166989067
2066,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1998,44,56,0.494701922,0.387502686
2072,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1242,3,97,0.053364226,0.096436625
2067,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,2014,2,98,0.043713892,0.021350977
2071,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1493,6,94,0.062029533,0.101321633
2074,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1148,5,95,0.041773271,0.015255679
2073,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1259,10,90,0.073248576,0.13909836
2075,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1352,6,94,0.057990559,0.097860611
2076,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1266,7,93,0.084491453,0.166532034
2077,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1274,7,93,0.05744075,0.098926397
2078,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1222,0,100,0.040619421,0.014068808
2080,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1120,3,97,0.052479215,0.097371975
2079,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1239,2,98,0.05141359,0.097454605
2081,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1260,7,93,0.070482547,0.137177464
2082,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1246,6,94,0.051240453,0.097759018
2084,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1029,6,94,0.038718472,0.012140684
2085,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1093,3,97,0.039649605,0.010853307
2087,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1164,7,93,0.055314649,0.098245238
2086,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1212,6,94,0.041985449,0.015437106
2083,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1661,7,93,0.054240254,0.099671581
2089,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1247,8,92,0.043532498,0.017526647
2088,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1735,6,94,0.069242065,0.139208814
2092,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1163,5,95,0.041336185,0.014443304
2090,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1512,6,94,0.041138722,0.018287425
2091,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1402,5,95,0.040634283,0.017684601
2094,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1176,10,90,0.068377725,0.138294993
2093,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1239,2,98,0.042201019,0.016477801
2095,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1291,6,94,0.039430752,0.012179344
2101,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1318,26,74,0.205081682,0.325310431
2103,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1163,19,81,0.223492574,0.330368383
2102,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2158,4,96,0.039943009,0.020243426
2104,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1102,2,98,0.049569189,0.096108896
2107,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1148,4,96,0.039341783,0.012465315
2105,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1629,45,55,0.465132761,0.410976468
2106,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1476,19,81,0.145453876,0.26006151
2096,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1191,2,98,0.043164819,0.017138853
2109,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1072,22,78,0.208509832,0.332854257
2108,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1620,21,79,0.195839428,0.302412192
2111,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1180,23,77,0.21180677,0.333212535
2099,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1054,3,97,0.03950537,0.013129606
2110,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2477,2,98,0.037989359,0.019903152
2113,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1456,18,82,0.156881179,0.27450143
2098,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1302,5,95,0.058340809,0.099070595
2114,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1477,33,67,0.362194501,0.383096087
2115,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1654,4,96,0.062977284,0.131037952
2116,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1281,36,64,0.300894501,0.373059134
2112,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,3038,16,84,0.113868214,0.224856148
2097,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1625,7,93,0.053817768,0.097901553
2119,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1014,15,85,0.157886177,0.293323725
2118,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1577,12,88,0.124607135,0.24670222
2117,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1880,11,89,0.097323681,0.200657822
2120,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1331,22,78,0.261772259,0.358190531
2121,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1412,16,84,0.149306588,0.263798511
2122,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1134,23,77,0.205417141,0.327725193
2124,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1097,29,71,0.291117203,0.375006153
2123,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1608,20,80,0.206438191,0.321407124
2126,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1232,15,85,0.138581611,0.255375976
2127,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1303,23,77,0.283663089,0.371694595
2128,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1360,14,86,0.110018208,0.212027166
2125,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1892,12,88,0.137175623,0.252747583
2130,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1357,10,90,0.145010923,0.270922898
2132,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1347,5,95,0.051932675,0.09994975
2129,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2123,10,90,0.104971837,0.223077824
2100,0.3,10,100,random,FALSE,FALSE,FALSE,erdos-renyi,1779,5,95,0.05204971,0.097840784
2133,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1215,17,83,0.147572701,0.26080207
2131,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2117,13,87,0.124612669,0.243659027
2136,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1261,6,94,0.084268983,0.189349998
2134,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1656,6,94,0.104105603,0.215176528
2135,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1654,22,78,0.176836659,0.307797383
2138,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1008,5,95,0.069848107,0.155566898
2139,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1229,30,70,0.317251487,0.400109997
2142,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1163,10,90,0.112866251,0.228947351
2140,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1594,7,93,0.063553898,0.13787996
2141,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1871,2,98,0.058339227,0.115165374
2137,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2488,11,89,0.092723903,0.190496992
2145,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1450,1,99,0.039631596,0.014948542
2144,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1703,11,89,0.074258701,0.14774166
2146,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1484,7,93,0.067985913,0.143866093
2147,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1371,22,78,0.238446821,0.328006417
2143,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2345,30,70,0.274490637,0.364662997
2148,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1660,24,76,0.193967495,0.299475772
2151,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1240,23,77,0.247651433,0.356597782
2152,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1443,63,37,0.647750728,0.382507687
2149,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1813,7,93,0.060320042,0.119123749
2153,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1450,16,84,0.136048739,0.266529805
2154,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1411,7,93,0.081955013,0.162369407
2155,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1410,7,93,0.082037146,0.156542956
2150,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2425,8,92,0.103816347,0.212899023
2159,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1165,29,71,0.288042233,0.382586514
2157,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1971,18,82,0.144548731,0.264231997
2160,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1412,3,97,0.038809225,0.01291259
2161,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1394,4,96,0.052379812,0.099340826
2158,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1926,60,40,0.578559685,0.404597928
2156,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2527,5,95,0.052079001,0.106853389
2162,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1539,4,96,0.038778451,0.011298022
2163,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1397,3,97,0.04239519,0.021080529
2164,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1222,36,64,0.327285741,0.388629287
2165,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1182,14,86,0.159571969,0.278685245
2168,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1122,3,97,0.051817373,0.098799005
2167,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1250,19,81,0.238325595,0.343433591
2170,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1468,36,64,0.321720617,0.397958308
2171,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1350,13,87,0.132747977,0.250617381
2166,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1895,12,88,0.122610863,0.239536662
2169,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1694,25,75,0.230451956,0.336306364
2172,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1208,17,83,0.136123132,0.25266535
2173,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1245,4,96,0.041801915,0.019081615
2175,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1184,9,91,0.092819459,0.18755586
2177,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1178,5,95,0.057767618,0.108689757
2174,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1969,26,74,0.274670627,0.367414309
2180,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1315,5,95,0.064899093,0.136917292
2178,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1454,17,83,0.134903623,0.263325395
2181,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1249,20,80,0.198418401,0.306122371
2179,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2010,17,83,0.218506585,0.331035186
2183,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1088,2,98,0.040480044,0.014649039
2182,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1652,17,83,0.163032651,0.278222199
2184,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1159,6,94,0.065264708,0.14056344
2185,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1185,68,32,0.656889607,0.375076929
2187,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1240,17,83,0.101584519,0.211888739
2176,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,3142,21,79,0.230459964,0.341287625
2186,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1615,9,91,0.107206882,0.219171313
2188,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1277,13,87,0.096289449,0.210946523
2190,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1415,13,87,0.145058284,0.262895039
2192,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1214,9,91,0.091663821,0.191980622
2191,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1413,39,61,0.365037002,0.407655079
2195,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1219,6,94,0.040594849,0.015765385
2193,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1471,9,91,0.097425064,0.198265415
2189,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,2209,9,91,0.052376581,0.104917114
2194,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1559,9,91,0.090708676,0.181721904
2201,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1103,41,59,0.417640702,0.440212778
2198,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1230,8,92,0.041324849,0.018771475
2202,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1305,39,61,0.400632552,0.431672577
2199,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1343,10,90,0.095804517,0.202013982
2196,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1950,22,78,0.246294006,0.335670844
2203,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1582,26,74,0.264946304,0.387043506
2197,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1898,7,93,0.040670649,0.018336236
2205,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1148,23,77,0.253546829,0.38094469
2207,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,988,17,83,0.192861507,0.337351676
2206,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1099,22,78,0.201293405,0.340542948
2200,0.3,10,100,random,FALSE,FALSE,FALSE,small-world,1515,29,71,0.279152938,0.37165444
2208,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1221,28,72,0.263280039,0.387253669
2204,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1958,48,52,0.441887352,0.444897921
2209,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1075,21,79,0.197400075,0.337182229
2210,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1128,24,76,0.263846112,0.382252733
2211,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1147,32,68,0.322312558,0.409725293
2213,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1059,16,84,0.135947469,0.280568129
2214,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1060,17,83,0.154484528,0.29652418
2212,0.3,10,100,random,FALSE,FALSE,FALSE,barabasi-albert,1156,32,68,0.288663085,0.393298917
