BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,,,,
Interventions_100_people_End,,,,,,,,,,,,,,,,
04/29/2020 17:09:00:810 -0300,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,intervention?,nw-type,intervention-type,perc-interventions,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
1844,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1234,17,83,0.156888524,0.300518373
1848,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1023,29,71,0.22006558,0.348644368
1849,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,970,16,84,0.16894099,0.300159213
1852,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,905,21,79,0.174557305,0.310476701
1853,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,955,18,82,0.157804255,0.300812342
1851,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1169,19,81,0.18787362,0.322397438
1850,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1256,18,82,0.183478155,0.32073699
1855,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,989,16,84,0.157542874,0.287437712
1854,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1213,13,87,0.140387456,0.28914329
1856,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1166,16,84,0.17050538,0.311016196
1857,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1177,19,81,0.201370244,0.320388924
1858,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,956,17,83,0.162875786,0.29934725
1861,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,907,11,89,0.147504216,0.287963179
1860,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,909,17,83,0.164871024,0.299654322
1862,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,913,13,87,0.16118777,0.300205846
1859,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1188,14,86,0.155912889,0.301134687
1863,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1167,17,83,0.220487094,0.325651785
1865,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,908,20,80,0.170851179,0.311725481
1864,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1113,16,84,0.160867678,0.300272105
1866,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,869,16,84,0.15585146,0.300298256
1867,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,931,19,81,0.166891753,0.310759414
1868,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,947,16,84,0.158546019,0.299820946
1870,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,998,20,80,0.175616544,0.298909486
1869,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1181,21,79,0.216224161,0.32845772
1871,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,946,19,81,0.150175239,0.287879241
1872,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,886,18,82,0.156133597,0.300649696
1873,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,871,16,84,0.170772002,0.310971486
1874,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,912,16,84,0.173614922,0.310903653
1875,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,898,13,87,0.151767556,0.300814807
1876,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,914,13,87,0.151145519,0.287038754
1877,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,917,21,79,0.169332923,0.310226016
1878,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,941,19,81,0.159655138,0.300042435
1879,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,977,18,82,0.201958244,0.319630882
1880,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,894,15,85,0.163223702,0.30034473
1881,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1002,18,82,0.199204875,0.318199073
1882,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,913,17,83,0.163663999,0.299122466
1883,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,941,17,83,0.154659609,0.287143851
1884,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,855,23,77,0.192452225,0.33166024
1886,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,898,14,86,0.162824979,0.298731741
1887,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,908,19,81,0.196006128,0.32229796
1885,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1259,14,86,0.143818058,0.289494626
1889,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,902,17,83,0.154826997,0.299934224
1888,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1068,21,79,0.185393335,0.310078499
1890,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,955,21,79,0.189427905,0.321296865
1891,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,939,20,80,0.146512601,0.288352843
1892,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,912,15,85,0.153405701,0.286991515
1894,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,852,23,77,0.20383604,0.340683247
1893,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1036,18,82,0.154102193,0.287723418
1895,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,959,19,81,0.18261128,0.31146472
1896,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,897,18,82,0.145023398,0.288102864
1899,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,961,19,81,0.175387938,0.309638916
1897,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1165,24,76,0.214949351,0.320726913
1900,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,998,15,85,0.164004014,0.299259454
1898,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,eigen,10,1163,16,84,0.156396781,0.288044569
1901,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,947,13,87,0.156170091,0.286886367
1903,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,892,14,86,0.145807687,0.287797996
1904,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,981,12,88,0.148588533,0.288271307
1902,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1147,14,86,0.156284194,0.30043116
1907,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,904,19,81,0.166285411,0.300295165
1906,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,899,17,83,0.161946436,0.300473106
1905,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,978,14,86,0.147004044,0.288347877
1908,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1245,14,86,0.158655756,0.299269733
1909,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,894,18,82,0.189523657,0.331342974
1910,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,931,17,83,0.16631757,0.299362344
1911,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1021,12,88,0.153012746,0.287174086
1912,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,917,16,84,0.160434438,0.301362391
1913,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,942,21,79,0.201511611,0.332003858
1915,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,950,23,77,0.167780003,0.298298536
1914,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1023,20,80,0.170615263,0.299336257
1916,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,888,18,82,0.142206361,0.288860643
1918,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,881,16,84,0.172701085,0.311166836
1917,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,939,20,80,0.15233852,0.287543156
1920,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,871,14,86,0.142824253,0.288714125
1919,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,918,19,81,0.161030062,0.300177256
1922,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,886,15,85,0.141944411,0.288558952
1923,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,907,14,86,0.146603275,0.288435672
1921,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1011,17,83,0.145043221,0.288435621
1924,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1104,19,81,0.152226438,0.301278944
1926,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,920,14,86,0.151640645,0.28814864
1925,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1181,20,80,0.178551785,0.310057816
1928,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,978,18,82,0.169266752,0.310887769
1930,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,858,18,82,0.144762463,0.28876586
1927,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1151,17,83,0.170860368,0.287685822
1931,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,894,21,79,0.208720735,0.331278503
1929,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1244,21,79,0.175134439,0.310965268
1932,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,905,14,86,0.147111112,0.288006093
1933,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,895,18,82,0.142117436,0.288642509
1934,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1134,15,85,0.164991865,0.287040993
1938,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,869,15,85,0.144361614,0.288549573
1937,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,895,13,87,0.147228624,0.288015011
1935,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1129,11,89,0.144457779,0.289974474
1936,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1059,16,84,0.180558772,0.310069657
1940,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,946,18,82,0.179365725,0.321477192
1941,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1022,20,80,0.172418185,0.309942764
1939,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1194,17,83,0.142625932,0.288964812
1942,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,911,15,85,0.149308271,0.288737213
1944,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,908,15,85,0.147901684,0.288037854
1943,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,911,13,87,0.149619799,0.287654324
1946,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,886,16,84,0.162398446,0.299881297
1945,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,983,16,84,0.173882184,0.311881494
1947,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,827,13,87,0.164052507,0.311510375
1948,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,952,16,84,0.15760728,0.300487522
1949,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1198,16,84,0.176512389,0.311278937
1954,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,883,14,86,0.155250253,0.300737854
1952,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,980,17,83,0.159169578,0.29947889
1950,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1134,12,88,0.146689129,0.287784687
1953,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,947,15,85,0.163356061,0.300123277
1951,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1083,13,87,0.159710227,0.299446064
1955,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,946,17,83,0.169995569,0.311056301
1956,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,907,17,83,0.151176697,0.288044179
1957,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,894,18,82,0.164779134,0.300723098
1961,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,831,16,84,0.149435607,0.289312634
1958,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,925,14,86,0.146896765,0.289026927
1959,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,960,15,85,0.144701589,0.288230678
1962,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,865,17,83,0.147834587,0.288572688
1960,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1119,16,84,0.159886889,0.299494914
1963,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,992,15,85,0.146494436,0.288232625
1964,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,930,15,85,0.148973207,0.287875637
1965,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,927,18,82,0.182907167,0.319462666
1967,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,935,17,83,0.169500944,0.31164215
1968,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,974,13,87,0.145889049,0.289185121
1970,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,896,23,77,0.215016538,0.339939881
1969,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1184,18,82,0.166221738,0.298814396
1966,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1230,14,86,0.154367416,0.287084982
1971,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,951,15,85,0.162762921,0.300132581
1972,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,933,18,82,0.166716114,0.300473962
1973,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,834,14,86,0.156594368,0.300335617
1974,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,855,13,87,0.155504943,0.300733809
1975,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,873,16,84,0.169936761,0.311506502
1976,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,930,18,82,0.170256884,0.311136015
1978,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,909,18,82,0.177725474,0.312667269
1977,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,934,11,89,0.142216375,0.288432471
1979,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,982,13,87,0.172468367,0.299003126
1980,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1001,15,85,0.149772896,0.300984485
1981,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,952,16,84,0.148852337,0.288308616
1982,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,890,14,86,0.157102505,0.299880513
1983,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,881,20,80,0.144195003,0.288947819
1986,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,889,16,84,0.148415094,0.288208628
1984,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1044,19,81,0.153288742,0.286984988
1987,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1046,12,88,0.161281365,0.299603745
1985,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1380,14,86,0.152755998,0.301089095
1988,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1171,18,82,0.173550364,0.310121968
1989,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1073,15,85,0.167205365,0.298206345
1990,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,993,15,85,0.165916717,0.300141296
1991,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,940,13,87,0.14492335,0.288289248
1992,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,891,19,81,0.160069279,0.299885995
1993,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1122,15,85,0.162612596,0.300506006
1994,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,924,14,86,0.159405221,0.300166423
1998,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,858,19,81,0.159813152,0.300080211
1996,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,910,14,86,0.158833158,0.300198416
1999,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,993,28,72,0.209488029,0.328772065
1997,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1131,18,82,0.184283754,0.32155438
1995,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,1288,24,76,0.204246174,0.33163854
2000,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,928,18,82,0.170717226,0.300327305
2001,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,868,18,82,0.145846225,0.288122173
2002,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1044,15,85,0.154282301,0.300281202
2004,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,923,13,87,0.154850357,0.300403198
2005,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,964,14,86,0.15259654,0.286953774
2003,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1183,21,79,0.152286631,0.290235685
2006,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,903,16,84,0.18562621,0.319960763
2007,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,900,16,84,0.150969402,0.288366372
2008,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,999,19,81,0.171430615,0.297829149
2009,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,872,15,85,0.170992146,0.311298479
2011,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,964,19,81,0.179825337,0.310523962
2010,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1115,18,82,0.203280666,0.329694688
2013,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,986,14,86,0.153486237,0.286427239
2014,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,957,18,82,0.210809527,0.339204716
2012,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1028,18,82,0.172435357,0.311277369
2015,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,973,12,88,0.147895625,0.288466732
2016,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,948,18,82,0.185431316,0.310035171
2017,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,912,14,86,0.149076156,0.287956895
2018,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,891,18,82,0.14560823,0.288555447
2019,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,863,14,86,0.14650257,0.28856847
2020,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,895,16,84,0.161044562,0.299684312
2022,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,927,18,82,0.191912127,0.331513434
2021,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,922,21,79,0.15762661,0.301540201
2023,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,933,12,88,0.15191213,0.287529361
2024,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,899,15,85,0.173594026,0.312191231
2025,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,950,19,81,0.168327395,0.311764786
2027,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,912,21,79,0.199434952,0.321293092
2026,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,938,15,85,0.162162881,0.299758083
2030,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,937,19,81,0.172981406,0.311920927
2029,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,915,15,85,0.152102018,0.288274023
2028,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,976,15,85,0.144132591,0.288751464
2031,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,897,13,87,0.152978401,0.287748728
2032,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,915,15,85,0.149873038,0.28894813
2033,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1003,16,84,0.151704178,0.300896492
2034,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,885,12,88,0.1418875,0.28882583
2037,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,857,17,83,0.1569342,0.300544386
2038,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,875,19,81,0.164172578,0.312348391
2035,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1122,11,89,0.153189524,0.288480085
2036,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,942,11,89,0.154066397,0.286725303
2039,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,896,14,86,0.157901943,0.299711594
2040,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,941,15,85,0.167912415,0.311660469
2041,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,898,15,85,0.164845045,0.300272084
2042,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,935,13,87,0.157583838,0.300698896
2045,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,944,13,87,0.149119403,0.287457997
2044,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,990,21,79,0.176620522,0.309101489
2043,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1033,17,83,0.144458255,0.288212522
2047,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,959,16,84,0.149691225,0.288153546
2048,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1024,15,85,0.156239826,0.300572875
2046,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1133,13,87,0.161881886,0.299448292
2050,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,901,17,83,0.162375185,0.300365382
2049,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1306,20,80,0.173656692,0.300224238
2051,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,853,17,83,0.139938837,0.289154614
2054,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,898,13,87,0.155727477,0.300745291
2052,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,936,17,83,0.139961397,0.289941686
2053,0.1,10,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1045,18,82,0.189646996,0.309559841
